update_id,instance_id,preference_key,w_flow,w_cost,w_variance,terminated,truncated,terminal_reason,maximum_worker_fatigue,schedule_violation_count,production_defer_shield_masked_count,production_defer_shield_reason_counts,production_defer_shield_max_risk,production_defer_shield_max_wait_ticks,production_defer_shield_max_work_lower_bound_ticks,production_defer_shield_min_deadline_slack_ticks,pass,action_trace_sha256
55,validation_machine_bottleneck_2000014,0.2_0.6_0.2,0.2,0.6,0.2,True,False,completed,0.1534174634,0,2,"{""no_state_progress"": 2}",1.0,58,1045,447,True,50e6c0b0f31b7d3a759e41c5fdcff8decd9ea34e1707324cffceb75e62f3bf97
55,validation_machine_bottleneck_2000014,0.2_0.8_0,0.2,0.8,0.0,True,False,completed,0.1534174634,0,2,"{""no_state_progress"": 2}",1.0,127,1045,285,True,90381e85cce121d3abfa80a11f5583169322214b0ad3d610cb28855921896ac9
60,validation_machine_bottleneck_2000008,0_0_1,0.0,0.0,1.0,True,False,completed,0.23467956009999996,0,0,{},0.5477064220183486,83,1099,366,True,f6698054a3212a1fa2cd451e9fcc9d5f6ee0268d0ec7c0fe1baacd224b7fd974
60,validation_fatigue_bottleneck_2000011,0_0_1,0.0,0.0,1.0,True,False,completed,0.39301834980000006,0,0,{},0.48234280792420325,120,962,494,True,bd59810d39a4ea2b217def6b9fad9a9a8ca338e609a912410f1e4d4251007b9e
60,validation_machine_bottleneck_2000008,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.23467956009999996,0,0,{},0.5705950991831972,77,1099,368,True,16d6859e96273779c8fc26f069bf11420c83d7b2e8cbb772651e88576f4653fb
60,validation_fatigue_bottleneck_2000011,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.42921847700000004,0,0,{},0.4488255033557047,119,962,560,True,f502f321a00ce2f77e038397541ea0ddc9038743194aba67d75a813ef75b051c
60,validation_machine_bottleneck_2000014,0_0.6_0.4,0.0,0.6,0.4,True,False,completed,0.1484250057,0,0,{},0.5301530153015301,87,1045,452,True,1eb14e19bbac929f51991a5515ba0945ed20554521c4eae5321f7816cedcdb1d
60,validation_machine_bottleneck_2000014,0.2_0_0.8,0.2,0.0,0.8,True,False,completed,0.1534174634,0,0,{},0.5706472196900638,83,1045,438,True,4c692d7bb3939a90ab0e50a76f4645f4830d48861f00c00524ae35fa3650d7d9
60,validation_machine_bottleneck_2000014,0.2_0.2_0.6,0.2,0.2,0.6,True,False,completed,0.1534174634,0,0,{},0.5706472196900638,94,1045,409,True,c7768a55e1999891859313ae792f7083e27e44f5c0a02b8ec598b10e0eea75c5
60,validation_machine_bottleneck_2000014,0.2_0.4_0.4,0.2,0.4,0.4,True,False,completed,0.1534174634,0,0,{},0.5273200346921075,74,1045,472,True,62b5436e82c6985f6fc55b8dd8d745bf03d2bceaf9ba10c4fdf514e0c6923e64
60,validation_machine_bottleneck_2000014,0.2_0.6_0.2,0.2,0.6,0.2,True,False,completed,0.1534174634,0,2,"{""no_state_progress"": 2}",1.0,58,1045,447,True,50e6c0b0f31b7d3a759e41c5fdcff8decd9ea34e1707324cffceb75e62f3bf97
60,validation_machine_bottleneck_2000014,0.2_0.8_0,0.2,0.8,0.0,True,False,completed,0.1534174634,0,2,"{""no_state_progress"": 2}",1.0,127,1045,285,True,90381e85cce121d3abfa80a11f5583169322214b0ad3d610cb28855921896ac9
65,validation_machine_bottleneck_2000008,0_0_1,0.0,0.0,1.0,True,False,completed,0.23467956009999996,0,0,{},0.5477064220183486,68,1099,391,True,a08ad3ab36fbd3b92e7033fddd9fa4a708fb9f7e889be5cd1e5543ab26d214ca
65,validation_fatigue_bottleneck_2000011,0_0_1,0.0,0.0,1.0,True,False,completed,0.39301834980000006,0,2,"{""no_state_progress"": 2}",1.0,100,962,543,True,ce46217466dce2d2e3128e55cafa39b92285c3011d26e35dd1cc2fe81eb113f4
65,validation_machine_bottleneck_2000008,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.23467956009999996,0,0,{},0.5614657210401891,107,1099,310,True,31059099e6a4af63af215ad9a46db21d6af209b232bdb07723f70beb637ba521
65,validation_fatigue_bottleneck_2000011,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.39301834980000006,0,0,{},0.48234280792420325,120,962,494,True,bd59810d39a4ea2b217def6b9fad9a9a8ca338e609a912410f1e4d4251007b9e
65,validation_machine_bottleneck_2000014,0_0.6_0.4,0.0,0.6,0.4,True,False,completed,0.1484250057,0,0,{},0.5328947368421053,96,1045,414,True,239b70cb016e130aac881a8aca4e41f57f2a2f8e6c808638993aee2decbf7858
65,validation_machine_bottleneck_2000014,0.2_0_0.8,0.2,0.0,0.8,True,False,completed,0.1534174634,0,0,{},0.5706472196900638,83,1045,438,True,4c692d7bb3939a90ab0e50a76f4645f4830d48861f00c00524ae35fa3650d7d9
65,validation_machine_bottleneck_2000014,0.2_0.2_0.6,0.2,0.2,0.6,True,False,completed,0.1534174634,0,0,{},0.5706472196900638,94,1045,409,True,c7768a55e1999891859313ae792f7083e27e44f5c0a02b8ec598b10e0eea75c5
65,validation_machine_bottleneck_2000014,0.2_0.4_0.4,0.2,0.4,0.4,True,False,completed,0.1534174634,0,2,"{""no_state_progress"": 2}",1.0,46,1045,428,True,a06240de03dd2224921d713c1332f671b4520069eaed841eeaa05e13a7b61075
65,validation_machine_bottleneck_2000014,0.2_0.6_0.2,0.2,0.6,0.2,True,False,completed,0.1534174634,0,2,"{""no_state_progress"": 2}",1.0,58,1045,447,True,27777adbe561ad1811a3ca93c2f571c4dda5d846f4cc6a34adca34bdff882f2b
65,validation_machine_bottleneck_2000014,0.2_0.8_0,0.2,0.8,0.0,True,False,completed,0.15900000000000006,0,2,"{""no_state_progress"": 2}",1.0,114,1045,298,True,8f872813e2cd33362776d7a54157f8dd2bcc7531ae9b963a9983feb452228f65
70,validation_machine_bottleneck_2000008,0_0_1,0.0,0.0,1.0,True,False,completed,0.23467956009999996,0,0,{},0.5276292335115864,83,1099,347,True,dd6096eb1f04c03f3202aaba3baa6a4e1f89896b791f11e5385b0c8fbe29cced
70,validation_fatigue_bottleneck_2000011,0_0_1,0.0,0.0,1.0,True,False,completed,0.39301834980000006,0,0,{},0.48234280792420325,120,962,494,True,bd59810d39a4ea2b217def6b9fad9a9a8ca338e609a912410f1e4d4251007b9e
70,validation_machine_bottleneck_2000008,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.23467956009999996,0,4,"{""no_state_progress"": 4}",1.0,68,1099,321,True,7311636beb0fc61d7092753e29925f8fb9ad94b7b84addd5b7dc56b073f06097
70,validation_fatigue_bottleneck_2000011,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.42921847700000004,0,0,{},0.47163420829805247,67,962,597,True,c2ae914d355327d151de8a09bbf57d7582a837721e829dbdb6ec59fe02989e0e
70,validation_machine_bottleneck_2000014,0_0.6_0.4,0.0,0.6,0.4,True,False,completed,0.1484250057,0,0,{},0.5328947368421053,96,1045,414,True,239b70cb016e130aac881a8aca4e41f57f2a2f8e6c808638993aee2decbf7858
70,validation_machine_bottleneck_2000014,0.2_0_0.8,0.2,0.0,0.8,True,False,completed,0.1534174634,0,0,{},0.5706472196900638,94,1045,409,True,c7768a55e1999891859313ae792f7083e27e44f5c0a02b8ec598b10e0eea75c5
70,validation_machine_bottleneck_2000014,0.2_0.2_0.6,0.2,0.2,0.6,True,False,completed,0.1534174634,0,4,"{""no_state_progress"": 4}",1.0,46,1045,401,True,b70601f34884f1c1615efd844492b0ac24a03899db19d66dc61d291ac1b209da
70,validation_machine_bottleneck_2000014,0.2_0.4_0.4,0.2,0.4,0.4,True,False,completed,0.1534174634,0,0,{},0.5273200346921075,74,1045,472,True,62b5436e82c6985f6fc55b8dd8d745bf03d2bceaf9ba10c4fdf514e0c6923e64
70,validation_machine_bottleneck_2000014,0.2_0.6_0.2,0.2,0.6,0.2,True,False,completed,0.1534174634,0,2,"{""no_state_progress"": 2}",1.0,58,1045,447,True,50e6c0b0f31b7d3a759e41c5fdcff8decd9ea34e1707324cffceb75e62f3bf97
70,validation_machine_bottleneck_2000014,0.2_0.8_0,0.2,0.8,0.0,True,False,completed,0.15900000000000006,0,2,"{""no_state_progress"": 2}",1.0,114,1045,298,True,8f872813e2cd33362776d7a54157f8dd2bcc7531ae9b963a9983feb452228f65
75,validation_machine_bottleneck_2000008,0_0_1,0.0,0.0,1.0,True,False,completed,0.22147956009999997,0,0,{},0.5136821891502641,68,1099,566,True,2ca17b6dfa08936f9d8e3053f83109ac427d535434e4b46659c6fedf9df1915a
75,validation_fatigue_bottleneck_2000011,0_0_1,0.0,0.0,1.0,True,False,completed,0.39301834980000006,0,2,"{""no_state_progress"": 2}",1.0,100,962,543,True,ce46217466dce2d2e3128e55cafa39b92285c3011d26e35dd1cc2fe81eb113f4
75,validation_machine_bottleneck_2000008,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.23467956009999996,0,0,{},0.5477064220183486,112,1099,344,True,6d313bc1f90b6549052ffec7d333617152c68ea2163f065a49a99e6696f40e7f
75,validation_fatigue_bottleneck_2000011,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.39301834980000006,0,0,{},0.48234280792420325,120,962,494,True,bd59810d39a4ea2b217def6b9fad9a9a8ca338e609a912410f1e4d4251007b9e
75,validation_machine_bottleneck_2000014,0_0.6_0.4,0.0,0.6,0.4,True,False,completed,0.1484250057,0,0,{},0.5328947368421053,96,1045,414,True,239b70cb016e130aac881a8aca4e41f57f2a2f8e6c808638993aee2decbf7858
75,validation_machine_bottleneck_2000014,0.2_0_0.8,0.2,0.0,0.8,True,False,completed,0.1534174634,0,0,{},0.5305084745762711,70,1045,475,True,c802c0e18e1566674a7435e224fb6e0ce969a56fdfcac9858bc3cc6b3da37d40
75,validation_machine_bottleneck_2000014,0.2_0.2_0.6,0.2,0.2,0.6,True,False,completed,0.1534174634,0,0,{},0.5706472196900638,94,1045,409,True,c7768a55e1999891859313ae792f7083e27e44f5c0a02b8ec598b10e0eea75c5
75,validation_machine_bottleneck_2000014,0.2_0.4_0.4,0.2,0.4,0.4,True,False,completed,0.1534174634,0,4,"{""no_state_progress"": 4}",1.0,46,1045,401,True,b70601f34884f1c1615efd844492b0ac24a03899db19d66dc61d291ac1b209da
75,validation_machine_bottleneck_2000014,0.2_0.6_0.2,0.2,0.6,0.2,True,False,completed,0.1534174634,0,0,{},0.5273200346921075,74,1045,472,True,62b5436e82c6985f6fc55b8dd8d745bf03d2bceaf9ba10c4fdf514e0c6923e64
75,validation_machine_bottleneck_2000014,0.2_0.8_0,0.2,0.8,0.0,True,False,completed,0.1534174634,0,0,{},0.5273200346921075,74,1045,472,True,62b5436e82c6985f6fc55b8dd8d745bf03d2bceaf9ba10c4fdf514e0c6923e64
80,validation_machine_bottleneck_2000008,0_0_1,0.0,0.0,1.0,True,False,completed,0.22147956009999997,0,4,"{""no_state_progress"": 4}",1.0,77,1099,324,True,1e8f2cacf6afa9b76871c6adb35aa1d37d81de1d14537c87037f7cf6387d84d6
80,validation_fatigue_bottleneck_2000011,0_0_1,0.0,0.0,1.0,True,False,completed,0.39301834980000006,0,2,"{""no_state_progress"": 2}",1.0,74,962,531,True,0776ce4d6908f12f2ae3bbd5cc1cb4d29e701a4c32b0e863dc0332332036fce6
80,validation_machine_bottleneck_2000008,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.22147956009999997,0,0,{},0.5136821891502641,68,1099,566,True,c583e4463faef096064ff9ce7f1f01391d934bd269b9fc3ce392ffc0a9eaa4d6
80,validation_fatigue_bottleneck_2000011,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.39301834980000006,0,2,"{""no_state_progress"": 2}",1.0,91,962,543,True,79ec30f038e0dbda36205b533318d2bff4338efd71a0cbf3f111a32c06e905df
80,validation_machine_bottleneck_2000014,0_0.6_0.4,0.0,0.6,0.4,True,False,completed,0.1484250057,0,0,{},0.5292598967297762,62,1045,449,True,d1f8530d93277cbab5af468231e8b42c57fded34abf23c691debfb23efd5d207
80,validation_machine_bottleneck_2000014,0.2_0_0.8,0.2,0.0,0.8,True,False,completed,0.1534174634,0,0,{},0.5305084745762711,70,1045,475,True,c802c0e18e1566674a7435e224fb6e0ce969a56fdfcac9858bc3cc6b3da37d40
80,validation_machine_bottleneck_2000014,0.2_0.2_0.6,0.2,0.2,0.6,True,False,completed,0.1534174634,0,0,{},0.5706472196900638,83,1045,438,True,4c692d7bb3939a90ab0e50a76f4645f4830d48861f00c00524ae35fa3650d7d9
80,validation_machine_bottleneck_2000014,0.2_0.4_0.4,0.2,0.4,0.4,True,False,completed,0.1534174634,0,0,{},0.5706472196900638,83,1045,438,True,4c692d7bb3939a90ab0e50a76f4645f4830d48861f00c00524ae35fa3650d7d9
80,validation_machine_bottleneck_2000014,0.2_0.6_0.2,0.2,0.6,0.2,True,False,completed,0.1534174634,0,4,"{""no_state_progress"": 4}",1.0,46,1045,401,True,b70601f34884f1c1615efd844492b0ac24a03899db19d66dc61d291ac1b209da
80,validation_machine_bottleneck_2000014,0.2_0.8_0,0.2,0.8,0.0,True,False,completed,0.1534174634,0,0,{},0.5273200346921075,74,1045,472,True,62b5436e82c6985f6fc55b8dd8d745bf03d2bceaf9ba10c4fdf514e0c6923e64
85,validation_machine_bottleneck_2000008,0_0_1,0.0,0.0,1.0,True,False,completed,0.2032685644,0,0,{},0.516559337626495,71,1099,533,True,bbb25b5547c0a56f6e3c822cf350e4fa72231bd529996a0edcd5a8c23c3dbddb
85,validation_fatigue_bottleneck_2000011,0_0_1,0.0,0.0,1.0,True,False,completed,0.39301834980000006,0,0,{},0.48225108225108226,87,962,540,True,a0324256e15fd04f00e439e66a0e21303d27ded3c87cea1082faa0f602331b36
85,validation_machine_bottleneck_2000008,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.21050000000000002,0,2,"{""no_state_progress"": 2}",1.0,68,1099,461,True,3d5d9108c6fc4386e5b507a36852f88d8df749eda39978d4e589f768bcb3834d
85,validation_fatigue_bottleneck_2000011,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.39301834980000006,0,2,"{""no_state_progress"": 2}",1.0,77,962,525,True,32e2cd2c5b54577beaf9dffa8f209a85857180251ca37448fe18c1480e898f32
85,validation_machine_bottleneck_2000014,0_0.6_0.4,0.0,0.6,0.4,True,False,completed,0.1484250057,0,0,{},0.5292598967297762,62,1045,449,True,d1f8530d93277cbab5af468231e8b42c57fded34abf23c691debfb23efd5d207
85,validation_machine_bottleneck_2000014,0.2_0_0.8,0.2,0.0,0.8,True,False,completed,0.1504174634,0,0,{},0.5453720508166969,92,1045,374,True,c4fa2257480afb484675b6032139d7f7f7aa604dfe7aec55f434c183006a4e6a
85,validation_machine_bottleneck_2000014,0.2_0.2_0.6,0.2,0.2,0.6,True,False,completed,0.1534174634,0,0,{},0.5305084745762711,70,1045,475,True,c802c0e18e1566674a7435e224fb6e0ce969a56fdfcac9858bc3cc6b3da37d40
85,validation_machine_bottleneck_2000014,0.2_0.4_0.4,0.2,0.4,0.4,True,False,completed,0.1534174634,0,0,{},0.5706472196900638,83,1045,438,True,cf34c1bc35bb95eb30f5044bdff4f6dd7d19d1aecd0dee11b565e89beca53213
85,validation_machine_bottleneck_2000014,0.2_0.6_0.2,0.2,0.6,0.2,True,False,completed,0.1534174634,0,0,{},0.5706472196900638,83,1045,438,True,cf34c1bc35bb95eb30f5044bdff4f6dd7d19d1aecd0dee11b565e89beca53213
85,validation_machine_bottleneck_2000014,0.2_0.8_0,0.2,0.8,0.0,True,False,completed,0.1534174634,0,4,"{""no_state_progress"": 4}",1.0,46,1045,401,True,b70601f34884f1c1615efd844492b0ac24a03899db19d66dc61d291ac1b209da
90,validation_machine_bottleneck_2000008,0_0_1,0.0,0.0,1.0,True,False,completed,0.1756685644,0,0,{},0.517274472168906,68,1099,550,True,f10eae38bddc33e0592bb33622e2fa9a4c91185be65ef8abd88d4732686ff483
90,validation_fatigue_bottleneck_2000011,0_0_1,0.0,0.0,1.0,True,False,completed,0.39301834980000006,0,0,{},0.46203037569944044,68,962,523,True,6123d5efdb0c0133fea237947e6ebfbf94ad2a3d1a622613419c15ceb1e9add5
90,validation_machine_bottleneck_2000008,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.1756685644,0,0,{},0.517274472168906,68,1099,550,True,fc672df3c11a3b47259e20eeff6b1d688dfe136120629d36c6230203dedb7ac3
90,validation_fatigue_bottleneck_2000011,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.39301834980000006,0,0,{},0.46203037569944044,68,962,523,True,e2cccdf25e94a7b734f38eb7ec85827e96b797258952357b5c52849cf006b44d
90,validation_machine_bottleneck_2000014,0_0.6_0.4,0.0,0.6,0.4,True,False,completed,0.1484250057,0,0,{},0.5645161290322581,87,1045,366,True,4431f957c0e16a75aa8aa2ae2e3c0db53dc61ba25864487b5f29c86de59abeb0
90,validation_machine_bottleneck_2000014,0.2_0_0.8,0.2,0.0,0.8,True,False,completed,0.1484250057,0,2,"{""no_state_progress"": 2}",1.0,108,1045,439,True,48401b0ac4fe8fe654d91db94fbe1292db85d2692dc70f5a593986f78f3fe8c3
90,validation_machine_bottleneck_2000014,0.2_0.2_0.6,0.2,0.2,0.6,True,False,completed,0.1484250057,0,2,"{""no_state_progress"": 2}",1.0,108,1045,439,True,94c5770dc9fe91afee8e55a7c1a1cfe72814e85afec9f26e04a7bc9467e79487
90,validation_machine_bottleneck_2000014,0.2_0.4_0.4,0.2,0.4,0.4,True,False,completed,0.1504174634,0,0,{},0.5453720508166969,92,1045,374,True,c4fa2257480afb484675b6032139d7f7f7aa604dfe7aec55f434c183006a4e6a
90,validation_machine_bottleneck_2000014,0.2_0.6_0.2,0.2,0.6,0.2,True,False,completed,0.1534174634,0,0,{},0.5706472196900638,83,1045,438,True,cf34c1bc35bb95eb30f5044bdff4f6dd7d19d1aecd0dee11b565e89beca53213
90,validation_machine_bottleneck_2000014,0.2_0.8_0,0.2,0.8,0.0,True,False,completed,0.1534174634,0,4,"{""no_state_progress"": 4}",1.0,46,1045,401,True,da9208a2a7fbe41e6c5ab72c80a7a8d3655d97425032dfbb68287bebad2b314d
95,validation_machine_bottleneck_2000008,0_0_1,0.0,0.0,1.0,True,False,completed,0.1756685644,0,2,"{""no_state_progress"": 2}",1.0,70,1099,456,True,af4c79fde826ad5e2e992d363781335bc3582dfc2a9c27e68bea1a51a0af67bc
95,validation_fatigue_bottleneck_2000011,0_0_1,0.0,0.0,1.0,True,False,completed,0.2859700129,0,0,{},0.49742268041237114,73,962,506,True,e5f53d251f379c9ae7796edda118c5386d07655122fbc476a8986d39310f32c7
95,validation_machine_bottleneck_2000008,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.1756685644,0,0,{},0.517274472168906,68,1099,550,True,f10eae38bddc33e0592bb33622e2fa9a4c91185be65ef8abd88d4732686ff483
95,validation_fatigue_bottleneck_2000011,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.2859700129,0,0,{},0.4881889763779528,66,962,508,True,fa816b1bdcfa296eed58a337c479a6d43505788b60585cc033f6599cafabe7be
95,validation_machine_bottleneck_2000014,0_0.6_0.4,0.0,0.6,0.4,True,False,completed,0.1484250057,0,0,{},0.508347245409015,78,1045,435,True,8e698d0b24d1855d27febb1ea475383007167fa91d7aa41c0a16d21f6db67007
95,validation_machine_bottleneck_2000014,0.2_0_0.8,0.2,0.0,0.8,True,False,completed,0.1484250057,0,2,"{""no_state_progress"": 2}",1.0,109,1045,438,True,899daeebf2b1055e03f6e34780858db190d587ada7555955d6ff88ade8fc8377
95,validation_machine_bottleneck_2000014,0.2_0.2_0.6,0.2,0.2,0.6,True,False,completed,0.1484250057,0,2,"{""no_state_progress"": 2}",1.0,109,1045,438,True,899daeebf2b1055e03f6e34780858db190d587ada7555955d6ff88ade8fc8377
95,validation_machine_bottleneck_2000014,0.2_0.4_0.4,0.2,0.4,0.4,True,False,completed,0.1504174634,0,0,{},0.5453720508166969,92,1045,374,True,c4fa2257480afb484675b6032139d7f7f7aa604dfe7aec55f434c183006a4e6a
95,validation_machine_bottleneck_2000014,0.2_0.6_0.2,0.2,0.6,0.2,True,False,completed,0.1534174634,0,0,{},0.5285106382978724,77,1045,404,True,3bfe59212bfa0730efac1fab3b03e5aacb264b08364c22a44551161ffc1ec1af
95,validation_machine_bottleneck_2000014,0.2_0.8_0,0.2,0.8,0.0,True,False,completed,0.1534174634,0,4,"{""no_state_progress"": 4}",1.0,46,1045,401,True,bcceb436e6e23af2a8b7e3761cd0dd23af52fd7eb26e28a154d114766d76cb90
100,validation_machine_bottleneck_2000008,0_0_1,0.0,0.0,1.0,True,False,completed,0.1756685644,0,2,"{""no_state_progress"": 2}",1.0,68,1099,460,True,909490545068720459056561ad64f29bf39f58ab5a1ae83cb7bd411301059d24
100,validation_fatigue_bottleneck_2000011,0_0_1,0.0,0.0,1.0,True,False,completed,0.2859700129,0,0,{},0.5032497678737233,114,962,411,True,bf58b5b41a4a1a3e8a5ac641eccd033f08ebf4e4b5ee5d9116c78d6281370b9b
100,validation_machine_bottleneck_2000008,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.1756685644,0,2,"{""no_state_progress"": 2}",1.0,70,1099,456,True,af4c79fde826ad5e2e992d363781335bc3582dfc2a9c27e68bea1a51a0af67bc
100,validation_fatigue_bottleneck_2000011,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.2859700129,0,0,{},0.4917319408181027,72,962,535,True,82b78c1cbffc2db6bf40bd4fe939a39b0007bbbb2fb541a77c24655241ed9562
100,validation_machine_bottleneck_2000014,0_0.6_0.4,0.0,0.6,0.4,True,False,completed,0.1434240308,0,2,"{""no_state_progress"": 2}",1.0,64,1045,367,True,9113d86606734725073462bdb9dd985eed4b6e9f1568fffbc5db61d0b689f98e
100,validation_machine_bottleneck_2000014,0.2_0_0.8,0.2,0.0,0.8,True,False,completed,0.1484250057,0,0,{},0.5249569707401033,96,1045,420,True,59b327b6031b7fd816c8fef89f75e603bb8e65e5a476bbdb42aba88b430d5bc9
100,validation_machine_bottleneck_2000014,0.2_0.2_0.6,0.2,0.2,0.6,True,False,completed,0.1484250057,0,0,{},0.5249569707401033,96,1045,420,True,59b327b6031b7fd816c8fef89f75e603bb8e65e5a476bbdb42aba88b430d5bc9
100,validation_machine_bottleneck_2000014,0.2_0.4_0.4,0.2,0.4,0.4,True,False,completed,0.1484250057,0,2,"{""no_state_progress"": 2}",1.0,109,1045,438,True,899daeebf2b1055e03f6e34780858db190d587ada7555955d6ff88ade8fc8377
100,validation_machine_bottleneck_2000014,0.2_0.6_0.2,0.2,0.6,0.2,True,False,completed,0.1484250057,0,0,{},0.5218554861730598,68,1045,483,True,825fde8533c99511e714180a193ebee2ebe77c4de5ba726d8b302b4560bb5a96
100,validation_machine_bottleneck_2000014,0.2_0.8_0,0.2,0.8,0.0,True,False,completed,0.1534174634,0,0,{},0.5305084745762711,70,1045,475,True,c802c0e18e1566674a7435e224fb6e0ce969a56fdfcac9858bc3cc6b3da37d40
105,validation_machine_bottleneck_2000008,0_0_1,0.0,0.0,1.0,True,False,completed,0.14892699269999998,0,0,{},0.5259326660600546,79,1099,534,True,ba1d09863760c30ad6c8d7117663cab7f35bbca52a07dbe610bf35f8435587ba
105,validation_fatigue_bottleneck_2000011,0_0_1,0.0,0.0,1.0,True,False,completed,0.2829700129,0,0,{},0.5034602076124568,85,962,501,True,fbb2f417121cee43d6597fde8b8185cd7dc4f2fe8e9611f0102c7b46ef6b67c0
105,validation_machine_bottleneck_2000008,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.1756685644,0,2,"{""no_state_progress"": 2}",1.0,68,1099,460,True,909490545068720459056561ad64f29bf39f58ab5a1ae83cb7bd411301059d24
105,validation_fatigue_bottleneck_2000011,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.2859700129,0,0,{},0.5027985074626866,87,962,420,True,50b01d8ef1541c01da19d28bb2e00e440830799cd3937695d0a0957e031caa60
105,validation_machine_bottleneck_2000014,0_0.6_0.4,0.0,0.6,0.4,True,False,completed,0.1434240308,0,4,"{""no_state_progress"": 4}",1.0,64,1045,280,True,fcc30726454e9fb3abfe12ffc84bb53baf7e5ffd1c5b810de24282eecb83e871
105,validation_machine_bottleneck_2000014,0.2_0_0.8,0.2,0.0,0.8,True,False,completed,0.1484250057,0,0,{},0.5249569707401033,99,1045,417,True,d788e8b53c1ec51b4cbbf9c2b37e2d9e289c1982b4cff96918d3f618ef1c76b1
105,validation_machine_bottleneck_2000014,0.2_0.2_0.6,0.2,0.2,0.6,True,False,completed,0.1484250057,0,0,{},0.5249569707401033,96,1045,420,True,59b327b6031b7fd816c8fef89f75e603bb8e65e5a476bbdb42aba88b430d5bc9
105,validation_machine_bottleneck_2000014,0.2_0.4_0.4,0.2,0.4,0.4,True,False,completed,0.1484250057,0,0,{},0.5328947368421053,96,1045,414,True,239b70cb016e130aac881a8aca4e41f57f2a2f8e6c808638993aee2decbf7858
105,validation_machine_bottleneck_2000014,0.2_0.6_0.2,0.2,0.6,0.2,True,False,completed,0.1484250057,0,2,"{""no_state_progress"": 2}",1.0,68,1045,478,True,4a9c0c32fdb7641c2e4847004a258037f2dc714de7af55c5c1b8e3db0a03e558
105,validation_machine_bottleneck_2000014,0.2_0.8_0,0.2,0.8,0.0,True,False,completed,0.1484250057,0,0,{},0.5218554861730598,68,1045,483,True,825fde8533c99511e714180a193ebee2ebe77c4de5ba726d8b302b4560bb5a96
110,validation_machine_bottleneck_2000008,0_0_1,0.0,0.0,1.0,True,False,completed,0.1756685644,0,0,{},0.517274472168906,68,1099,529,True,d7cd6fc500df46f2c5ffac057ad9c310912351f60440259af0fb1e5ce346a280
110,validation_fatigue_bottleneck_2000011,0_0_1,0.0,0.0,1.0,True,False,completed,0.2829700129,0,0,{},0.5544910179640719,88,962,372,True,9d0435a058f1266d50b0bbe52f92929da289db2bf508f0ac7c0ba409bbdc980f
110,validation_machine_bottleneck_2000008,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.1756685644,0,2,"{""no_state_progress"": 2}",1.0,68,1099,460,True,909490545068720459056561ad64f29bf39f58ab5a1ae83cb7bd411301059d24
110,validation_fatigue_bottleneck_2000011,0_0.2_0.8,0.0,0.2,0.8,True,False,completed,0.2829700129,0,0,{},0.4751131221719457,80,962,400,True,2976ed966765375ed7bc8c85e031ece3c0bce5100e983ae6c0a0c4c7a46e972a
110,validation_machine_bottleneck_2000014,0_0.6_0.4,0.0,0.6,0.4,True,False,completed,0.14350000000000004,0,0,{},0.5276595744680851,64,1045,493,True,c96ac55bc6ace132cb5741e9a3a7dc30d9cfee3694c8552e8b36a97ce4db96e8
110,validation_machine_bottleneck_2000014,0.2_0_0.8,0.2,0.0,0.8,True,False,completed,0.1484250057,0,0,{},0.5249569707401033,96,1045,420,True,86e00c3862a7b44e3e07a1e71bd07fd3bba1f86422f3ae08437c35d207a42c5c
110,validation_machine_bottleneck_2000014,0.2_0.2_0.6,0.2,0.2,0.6,True,False,completed,0.1484250057,0,0,{},0.5249569707401033,96,1045,420,True,59b327b6031b7fd816c8fef89f75e603bb8e65e5a476bbdb42aba88b430d5bc9
110,validation_machine_bottleneck_2000014,0.2_0.4_0.4,0.2,0.4,0.4,True,False,completed,0.1484250057,0,0,{},0.5328947368421053,96,1045,414,True,239b70cb016e130aac881a8aca4e41f57f2a2f8e6c808638993aee2decbf7858
110,validation_machine_bottleneck_2000014,0.2_0.6_0.2,0.2,0.6,0.2,True,False,completed,0.1484250057,0,0,{},0.5328947368421053,96,1045,414,True,239b70cb016e130aac881a8aca4e41f57f2a2f8e6c808638993aee2decbf7858
